,X2,name,Plate,well_type,wga_cp,wgs_run_id,raw_read_count,final_assembly_length,max_contig_length,gc_content,checkM_estimated_completeness,total_CDS_count,hypothetical_cds_fraction,average_cds_length,number_multi_copy,checkM_classification,SSU_classification_1,SSU_classification_2,SSU_classification_3,notes,eventnum,well2,X531.40..488.,X572.27..488.,X692.40..488.,Trigger.Pulse.Width,SSC,FSC,estimated_diameter,PCA_analysis_Action,PCA_analysis_Note,Location,Sample_collection_Date,FACS_date,gate,depth..m.,sample,slope,intercept,normalized_531_value,Predicted_respiration_rate_fmol_O2perhr,lower_resp_bound,upper_resp_bound,SAG,GTDB_classification,GTDBtk_classification
4090,K17,AH-657-K17,AH-657,1 cell,1.741520635,AH-657,3718062,954441,88456,31.42855347,36.21,943.0,0.22799575800000002,909.2407211000001,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;unresolved,no SSU regions found,,,,1643009,K17,25.116746300000003,1.8837549830000002,1.024467173,7649,22.4805349,51.52715128,0.6,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-K17,0.034069999999999996,-0.23915999999999998,0.616568,0.004484350241460371,0.000730908365617583,0.0275128840139819,AH-657-K17,AAA536-G10,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales;f__AAA536-G10;g__;s__
4091,K18,AH-657-K18,AH-657,1 cell,1.638549252,AH-657,3805853,1204168,103291,36.24809827,32.76,982.0,0.414460285,1004.507128,0,k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Saprospiraceae;g__Lewinella,no SSU regions found,,,,1651580,K18,550.6881887,56.88593265,30.54388785,7900,28.902639100000002,82.70685447,0.72,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-K18,0.034069999999999996,-0.23915999999999998,18.5228,0.145142985485315,0.0238204407045631,0.8843869220083199,AH-657-K18,UBA1994,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA1994;s__UBA1994 sp002335865
4092,K19,AH-657-K19,AH-657,1 cell,1.489725994,AH-657,3747100,1768298,325844,31.25123707,70.1,1559.0,0.372033355,1005.1776779999999,0,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aequorivita,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__?;s__?,,,,1658226,K19,374.7930284,40.54246554,11.122530699999999,7506,24.41030704,34.49695496,0.52,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-K19,0.034069999999999996,-0.23915999999999998,12.53,0.0453316800146291,0.00750003691153675,0.27399347992377604,AH-657-K19,GCA-002733185,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__GCA-002733185;s__GCA-002733185 sp002713705
4093,K20,AH-657-K20,AH-657,1 cell,1.655538128,AH-657,3834014,756026,58026,37.577675899999996,34.48,694.0,0.484149856,939.9927954,0,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae,no SSU regions found,,,,1665762,K20,361.0406915,36.8266411,30.58684399,6914,72.59402537,44.63949145,0.57,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-K20,0.034069999999999996,-0.23915999999999998,12.0615,0.041389629181904,0.00684914253941697,0.250119105268518,AH-657-K20,UBA7428,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA7428;s__UBA7428 sp003023645
4094,K21,AH-657-K21,AH-657,1 cell,1.281187928,AH-657,3509580,1637360,249015,36.45850638,68.62,1459.0,0.365318711,999.307745,0,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Ulvibacter;s__,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Ulvibacter;s__?,,,,1673687,K21,432.19640719999995,47.38033691,34.76463671,7479,16.83434755,29.74744752,0.49,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-K21,0.034069999999999996,-0.23915999999999998,14.4858,0.0662737304356861,0.010948536672801,0.401168437127617,AH-657-K21,HC6-5,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__HC6-5;s__
4095,K22,AH-657-K22,AH-657,1 cell,2.073081125,190513_NB502014_0109_AHK7HKAFXY,730461,571871,81814,32.4134289,34.6,509.0,0.357563851,994.4047151000001,0,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;unresolved,no SSU regions found,,,,1680632,K22,169.6497495,18.83754983,16.58775444,6552,7.882563545,22.93689719,0.44,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-K22,0.034069999999999996,-0.23915999999999998,5.54081,0.0116675171547665,0.00192306505558922,0.0707885342521918,AH-657-K22,GCA-2705205,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__BACL11;g__GCA-2705205;s__
4096,L02,AH-657-L02,AH-657,1 cell,1.80961514,AH-657,3046848,1237175,359804,36.90496494,49.75,1193.0,0.20787929600000002,937.5146689,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;f__;g__;s__,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__?;s__?,,,,1842839,L02,432.6217985,42.21708873,16.35856173,7671,52.35933724,57.06208761,0.63,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-L02,0.034069999999999996,-0.23915999999999998,14.5003,0.0664605993969213,0.0109792408344109,0.40230570936693,AH-657-L02,Amylibacter,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Amylibacter;s__Amylibacter sp000153745
4097,L03,AH-657-L03,AH-657,1 cell,1.929439187,AH-657,3285431,686765,57242,37.79021936,20.14,581.0,0.34939759,1029.73494,0,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;s__Kordia_algicida,no SSUs were classified,,,,1835452,L03,521.0974468000001,48.77209227,36.37399608,7836,45.84108442,47.26727297,0.58,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-L03,0.034069999999999996,-0.23915999999999998,17.5146,0.11933585347142099,0.0196259630350815,0.725622783365917,AH-657-L03,UBA7428,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA7428;s__UBA7428 sp003023645
4098,L04,AH-657-L04,AH-657,1 cell,1.613913792,AH-657,3094586,1341981,320473,37.75388772,69.78,1339.0,0.23300970899999998,946.8409261,1,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Francisellaceae;g__Francisella,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?,,,,1827902,L04,48.34896783,4.793625065,3.281347657,6814,27.66269773,25.84726234,0.46,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-L04,0.034069999999999996,-0.23915999999999998,1.40809,0.0052293944724535295,0.000854276526126828,0.0320113753710558,AH-657-L04,D2472,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__D2472;g__D2472;s__
4099,L05,AH-657-L05,AH-657,1 cell,1.806624988,AH-657,3358789,224224,224224,34.83168617,0.0,276.0,0.844202899,755.1956522,0,NA;unresolved,no SSU regions found,,,,1819895,L05,291.59677389999996,29.65561491,13.48030464,7127,13.84121824,50.36727297,0.6,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-L05,0.034069999999999996,-0.23915999999999998,9.69554,0.0261433763360816,0.0043261447875726,0.15798734434718,,Unclassified,Unclassified
4100,L06,AH-657-L06,AH-657,1 cell,1.467620594,AH-657,3271138,1400880,597417,37.76840272,66.54,1405.0,0.24483985800000002,944.9523132000002,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?,,,,1813696,L06,31.07209997,5.0872365660000005,6.7487545429999996,6752,18.17441536,21.8758945,0.43,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-L06,0.034069999999999996,-0.23915999999999998,0.819466,0.00466455951186426,0.000760735329438183,0.0286014262750123,AH-657-L06,D2472,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__D2472;g__D2472;s__
4101,L07,AH-657-L07,AH-657,1 cell,1.473213128,AH-657,3462815,636760,130174,39.39851749,26.25,626.0,0.20926517600000002,967.0319489,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__,no SSU regions found,,,,1807735,L07,22.83076731,2.537575341,1.024755168,5911,21.2039131,11.18680466,0.33,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-L07,0.034069999999999996,-0.23915999999999998,0.538684,0.00441703956045389,0.000719769963197849,0.0271062137574248,AH-657-L07,D2472,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__D2472;g__D2472;s__D2472 sp002469975
4102,L08,AH-657-L08,AH-657,1 cell,1.616868198,AH-657,2981159,1194128,104876,32.14412525,51.21,1102.0,0.342105263,957.5517241,0,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter_4;s__?,,,,1800291,L08,436.34654639999997,48.26749777,27.36880652,7299,35.68537249,47.26063055,0.58,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-L08,0.034069999999999996,-0.23915999999999998,14.6272,0.0681186738184849,0.0112516269513431,0.412398468493059,AH-657-L08,SCGC-AAA160-P02,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__SCGC-AAA160-P02;s__SCGC-AAA160-P02 sp000383355
4103,L09,AH-657-L09,AH-657,1 cell,2.179868397,190513_NB502014_0109_AHK7HKAFXY,662844,130760,10612,35.78540838,0.0,112.0,0.526785714,833.1071429,0,NA;unresolved,no SSU regions found,,,,1793986,L09,588.3737928999999,64.99294418,39.83646212,7842,70.64152377,62.76672836,0.65,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,,0.034069999999999996,-0.23915999999999998,19.8067,0.18623955556217897,0.0304710732020621,1.13829834039618,,Unclassified,Unclassified
4104,L10,AH-657-L10,AH-657,1 cell,3.549039156,190513_NB502014_0109_AHK7HKAFXY,217867,45582,10602,57.20459831,0.0,45.0,0.26666666699999997,845.9333332999998,0,NA;unresolved,no SSU regions found,,,,1787436,L10,60.0739963,7.560317582000001,3.144992607,8460,20.5006475,66.02404809,0.66,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,,0.034069999999999996,-0.23915999999999998,1.8075599999999998,0.00565119295272641,0.0009241748924151779,0.0345562101405776,,Unclassified,Unclassified
4105,L11,AH-657-L11,AH-657,1 cell,1.449494552,AH-657,3626168,1259260,175720,29.64447374,60.34,1185.0,0.356962025,968.5620252999998,0,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;s__Kordia_algicida,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS4_marine_group;s__?,,,,1778548,L11,225.66000309999998,24.75230927,7.100981142999999,6356,8.830471368,18.02180723,0.4,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-L11,0.034069999999999996,-0.23915999999999998,7.44908,0.0169008939179424,0.00279246554043735,0.10228961148820698,AH-657-L11,MAG-121220-bin8,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MAG-121220-bin8;s__
4106,L13,AH-657-L13,AH-657,1 cell,1.430403444,AH-657,3399809,1473639,164912,38.60993093,70.45,1288.0,0.310559006,1047.55823,0,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Cellulophaga;s__Cellulophaga_lytica,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS3a_marine_group;s__?,,,,1770492,L13,275.8893038,28.28382138,25.42573039,6364,15.43610051,20.28569733,0.42,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-L13,0.034069999999999996,-0.23915999999999998,9.16039,0.0235629988991205,0.0038982562498211296,0.142426480338595,AH-657-L13,MAG-120531,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MAG-120531;s__MAG-120531 sp000173115
4107,L14,AH-657-L14,AH-657,1 cell,1.277623782,AH-657,3432194,1220338,693823,34.28009289,61.15,1248.0,0.24278846199999998,926.4086537999999,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?,,,,1764126,L14,49.797161700000004,5.2966225289999995,3.5128070589999996,6590,21.22478314,22.8179365,0.44,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-L14,0.034069999999999996,-0.23915999999999998,1.45743,0.00527973861047633,0.0008626174498715719,0.0323151818910048,AH-657-L14,SCGC-AAA076-P13,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__D2472;g__SCGC-AAA076-P13;s__SCGC-AAA076-P13 sp000384935
4108,L15,AH-657-L15,AH-657,1 cell,1.283152377,AH-657,3542999,1433953,580463,37.87341705,66.03,1439.0,0.226546213,950.1834607000001,1,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?,,,,1756190,L15,16.08951558,2.261997848,1.023316002,6014,14.96614206,11.9020716,0.34,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-L15,0.034069999999999996,-0.23915999999999998,0.30901,0.00422437107110232,0.000687895319514843,0.0259418990653288,AH-657-L15,D2472,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__D2472;g__D2472;s__
4109,L18,AH-657-L18,AH-657,1 cell,1.121051041,AH-657,3382417,2435126,279666,44.9714717,84.79,2276.0,0.195957821,949.6717926000001,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__Marinobacterium,no SSUs were classified,,,,1731729,L18,998.4552692999999,130.6989121,70.81049923,8241,71.99458037,101.42956219999999,0.78,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-L18,0.034069999999999996,-0.23915999999999998,33.7782,2.8076207564578097,0.431189707773716,18.2813600834589,AH-657-L18,ASP10-02a,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Nitrincolaceae;g__ASP10-02a;s__ASP10-02a sp002335115
4110,L19,AH-657-L19,AH-657,1 cell,1.110966657,AH-657,2953267,2674397,234918,52.26497786,73.58,2417.0,0.288787753,968.8452627,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__,no SSUs were classified,,,,1725727,L19,35.4554186,2.9797657839999996,3.4647575639999997,8767,68.78985818,107.12904329999999,0.8,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-L19,0.034069999999999996,-0.23915999999999998,0.968806,0.004801810468918271,0.000783458036696684,0.0294302728409432,AH-657-L19,UBA4582,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA4582;s__
4111,L20,AH-657-L20,AH-657,1 cell,1.765473514,AH-657,3957404,879101,84673,29.93876699,52.59,767.0,0.342894394,1008.0482400000001,0,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales,no SSUs were classified,,,,1715851,L20,128.1344814,10.96114586,3.1618332689999997,5739,6.204754595,18.92245753,0.41,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-L20,0.034069999999999996,-0.23915999999999998,4.12638,0.00886532195524158,0.00145756051359926,0.0539215577238786,AH-657-L20,BACL11,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__BACL11;g__;s__
4112,L23,AH-657-L23,AH-657,1 cell,1.288675658,AH-657,3287498,2018605,660862,48.51201696,76.16,1936.0,0.266528926,907.2050619999999,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;o__Candidatus_Puniceispirillum;f__Candidatus_Puniceispirillum;g__Candidatus_Puniceispirillum;s__Candidatus_Puniceispirillum_marinum,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__SAR116_clade;g__?;s__?,,,,1694857,L23,29.31170058,5.206582261,1.8903851319999998,8425,48.86814782,55.17727569,0.62,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-L23,0.034069999999999996,-0.23915999999999998,0.75949,0.00461054906309706,0.0007517949534205679,0.028275213296535002,AH-657-L23,Puniceispirillum,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales;f__Puniceispirillaceae;g__Puniceispirillum;s__
4113,M02,AH-657-M02,AH-657,1 cell,1.882219546,AH-657,3505370,1297782,202160,38.49452373,60.6,1205.0,0.32282157699999997,978.160166,0,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Cellulophaga;s__Cellulophaga_lytica,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS3a_marine_group;s__?,,,,1848978,M02,320.61323439999995,37.88708662,16.43460526,7858,43.42054922,30.70744286,0.49,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-M02,0.034069999999999996,-0.23915999999999998,10.6841,0.0316760100270516,0.00524274016216645,0.19138267016827498,AH-657-M02,MAG-120531,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MAG-120531;s__MAG-120531 sp000173115
4114,M03,AH-657-M03,AH-657,1 cell,1.919637859,AH-657,3221748,1095128,49963,52.78789329,26.85,1036.0,0.317567568,881.4314672,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__Reinekea;s__,no SSUs were classified,,,,1855791,M03,468.63789360000004,45.1442093,12.22588407,8911,68.31777149999999,146.9519296,0.9,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,,0.034069999999999996,-0.23915999999999998,15.7273,0.0843415441797205,0.0139121657600763,0.511314787165151,AH-657-M03,Reinekea,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Saccharospirillaceae;g__Reinekea;s__Reinekea forsetii
4115,M04,AH-657-M04,AH-657,1 cell,1.915647717,AH-657,3299695,1022088,174574,37.12351578,41.27,941.0,0.373007439,956.8544102,0,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Olleya,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Formosa;s__?,,,,1864527,M04,375.9536255,39.6131479,31.83234641,7343,48.85441403,33.85338114,0.51,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-M04,0.034069999999999996,-0.23915999999999998,12.5696,0.0456816123422948,0.00755778813736521,0.276113813759167,AH-657-M04,Hel1-33-131,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Hel1-33-131;s__
4116,M05,AH-657-M05,AH-657,1 cell,1.674787317,AH-657,4373814,2093074,218967,37.6425296,71.04,1976.0,0.471659919,939.3588057,0,k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales,k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__NS11-12_marine_group;g__?;s__?,,,,1874316,M05,491.02213939999996,50.82234354,28.20443361,8492,140.9840304,104.90905819999999,0.79,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-M05,0.034069999999999996,-0.23915999999999998,16.49,0.0978053844148147,0.0161143671273792,0.593625126256228,AH-657-M05,UBA9320,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__NS11-12g;f__UBA9320;g__;s__
4117,M06,AH-657-M06,AH-657,1 cell,2.472508265,190513_NB502014_0109_AHK7HKAFXY,389231,709182,88498,39.75213697,15.99,573.0,0.394415358,1061.8691099999999,0,k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae;g__Fulvivirga;s__Fulvivirga_imtechensis,no SSUs were classified,,,,1882936,M06,562.8157093,57.47254768,27.81473344,8728,91.30829934,84.29100849999999,0.73,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-M06,0.034069999999999996,-0.23915999999999998,18.936,0.157268840332169,0.0257862547953131,0.9591733400509459,AH-657-M06,UBA4465,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__UBA4465;s__UBA4465 sp002470835
4118,M07,AH-657-M07,AH-657,1 cell,1.673701664,AH-657,3109786,958017,75861,53.69602001,30.96,977.0,0.33674513799999994,844.4472876,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseobacter;s__Roseobacter_RCA_cluster,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__?,,,,1890223,M07,743.388469,90.38902934,42.15779908,8015,54.46845034,85.74869890000001,0.73,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-M07,0.034069999999999996,-0.23915999999999998,25.0881,0.519363302881068,0.0834914973148045,3.23072706867964,AH-657-M07,Planktomarina,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__Planktomarina temperata
4119,M08,AH-657-M08,AH-657,1 cell,3.030202904,190513_NB502014_0109_AHK7HKAFXY,678979,95981,11696,29.54751461,5.66,91.0,0.263736264,827.9230769,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Pelagibacteraceae;g__Candidatus_Pelagibacter-like;s__Candidatus_Pelagibacter-like_SAR11,no SSUs were classified,,,,1902455,M08,8.956708446,1.023028412,1.023028412,6487,57.26292593,23.67710572,0.45,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,,0.034069999999999996,-0.23915999999999998,0.0659951,0.00402965388211492,0.00065569409080265,0.0247647655170514,,Unclassified,Unclassified
4120,M09,AH-657-M09,AH-657,1 cell,1.597314429,AH-657,3157114,1734722,129806,52.32677051,41.25,1571.0,0.318268619,934.5015912999999,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__OM182_clade;g__?;s__?,,,,1912995,M09,71.34993054,5.711825123,2.174714969,8643,79.69447659,130.51535859999998,0.86,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-M09,0.034069999999999996,-0.23915999999999998,2.1917299999999997,0.00608889611976105,0.000996742488234031,0.0371958217843486,AH-657-M09,UBA4582,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA4582;s__
4121,M10,AH-657-M10,AH-657,1 cell,1.520119441,AH-657,3172475,1018598,112721,40.01431379,47.83,962.0,0.333679834,962.1808732000001,0,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;s__Kordia_algicida,no SSUs were classified,,,,1919339,M10,594.8590353999999,61.33660395,23.9111836,7627,48.44419005,42.71842522,0.56,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-M10,0.034069999999999996,-0.23915999999999998,20.0277,0.19440599181818602,0.0317888245027678,1.1888986222665099,AH-657-M10,UBA7428,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA7428;s__
4122,M11,AH-657-M11,AH-657,1 cell,1.36457633,AH-657,3400168,1835976,257349,36.37335129,78.77,1780.0,0.20393258399999997,936.7140448999999,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;f__;g__;s__,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__?;s__?,,,,1927624,M11,559.0318133999999,54.39195489,18.23069489,7720,68.26978193,66.64867255,0.66,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-M11,0.034069999999999996,-0.23915999999999998,18.8071,0.15338118432060002,0.0251563301545637,0.935183612197983,AH-657-M11,Amylibacter,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Amylibacter;s__
4123,M13,AH-657-M13,AH-657,1 cell,1.404489564,AH-657,3352013,1264998,189521,52.09004283,42.39,1161.0,0.333333333,908.4521963999999,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__,no SSU regions found,,,,1937497,M13,136.73013980000002,16.78709646,7.726814537999999,10041,50.9868869,275.1922698999999,1.14,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-M13,0.034069999999999996,-0.23915999999999998,4.41924,0.00938409600908055,0.00154372334961189,0.0570447146049718,AH-657-M13,UBA9926,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA9926;s__UBA9926 sp003451575
